,Wavelength[nm],Average
,320.469,12
,323.166,11
,325.861,12
,328.553,-11
,331.243,-31
,333.93,-33
,336.615,1
,339.297,11
,341.976,-16
,344.653,-17
,347.327,-21
,349.998,-7
,352.666,-6
,355.331,-2
,357.994,27
,360.653,25
,363.309,-34
,365.962,-3
,368.612,-7
,371.259,41
,373.903,11
,376.543,17
,379.18,46
,381.813,110
,384.443,301
,387.07,955
,389.693,2836
,392.313,7475
,394.929,14597
,397.541,22064
,400.15,28430
,402.755,32586
,405.356,34251
,407.954,34102
,410.547,32635
,413.137,29179
,415.723,25506
,418.305,22161
,420.883,18192
,423.457,14143
,426.027,10758
,428.593,8530
,431.154,6678
,433.712,5573
,436.265,4657
,438.814,4058
,441.359,3674
,443.9,3353
,446.436,3100
,448.967,2981
,451.495,2887
,454.018,2900
,456.536,2793
,459.05,2814
,461.559,2788
,464.064,2832
,466.564,2873
,469.06,2902
,471.551,2986
,474.037,3031
,476.518,3044
,478.995,3072
,481.467,3063
,483.934,3097
,486.396,3307
,488.853,3347
,491.305,3426
,493.753,3464
,496.195,3398
,498.632,3483
,501.065,3591
,503.492,3638
,505.914,3645
,508.332,3660
,510.743,3631
,513.15,3736
,515.552,3812
,517.948,3798
,520.339,3668
,522.725,3601
,525.106,3503
,527.481,3518
,529.851,3452
,532.216,3558
,534.575,3572
,536.929,3512
,539.277,3451
,541.62,3495
,543.957,3367
,546.289,3329
,548.616,3182
,550.936,3157
,553.252,3084
,555.561,3002
,557.865,2918
,560.164,2772
,562.457,2665
,564.744,2498
,567.025,2432
,569.301,2412
,571.571,2316
,573.835,2138
,576.093,2057
,578.346,2022
,580.593,1903
,582.834,1928
,585.069,1771
,587.299,1694
,589.522,1613
,591.74,1541
,593.952,1488
,596.158,1387
,598.358,1264
,600.551,1275
,602.739,1270
,604.922,1122
,607.098,1135
,609.268,1038
,611.432,1024
,613.59,970
,615.742,985
,617.887,911
,620.027,906
,622.161,886
,624.289,802
,626.41,778
,628.526,760
,630.635,720
,632.738,711
,634.835,664
,636.926,593
,639.011,620
,641.089,564
,643.162,579
,645.228,539
,647.288,537
,649.341,479
,651.389,443
,653.43,416
,655.465,412
,657.494,377
,659.516,372
,661.532,357
,663.542,330
,665.546,297
,667.543,283
,669.535,303
,671.519,352
,673.498,318
,675.47,293
,677.436,270
,679.396,252
,681.349,262
,683.296,296
,685.236,276
,687.171,257
,689.099,274
,691.02,222
,692.935,199
,694.844,175
,696.747,164
,698.643,157
,700.533,151
,702.416,140
,704.293,99
,706.164,111
,708.029,111
,709.887,99
,711.738,103
,713.584,80
,715.423,79
,717.255,105
,719.082,60
,720.901,66
,722.715,109
,724.522,73
,726.323,42
,728.117,35
,729.905,51
,731.687,92
,733.462,29
,735.232,22
,736.994,54
,738.751,63
,740.501,8
,742.244,39
,743.982,23
,745.713,32
,747.437,15
,749.156,14
,750.868,-7
,752.573,27
,754.273,10
,755.966,-3
,757.653,-47
,759.333,-2
,761.008,-29
,762.676,-14
,764.337,-31
,765.993,18
,767.642,-21
,769.285,-42
,770.922,-18
,772.552,1
,774.176,-33
,775.795,24
,777.406,-42
,779.012,-26
,780.611,-15
,782.205,-50
,783.792,7
,785.373,-13
,786.947,-28
,788.516,-36
,790.078,-18
,791.635,-8
,793.185,2
,794.729,1
,796.267,-32
,797.799,-15
,799.325,-45
,800.844,-27
,802.358,-52
,803.866,-46
,805.368,-18
,806.863,-64
,808.353,-32
,809.836,-27
,811.314,13
,812.786,-42
,814.252,-48
,815.711,-10
,817.165,-70
,818.613,-22
,820.055,-26
,821.491,-55
,822.922,-26
,824.346,12
,825.765,-54
,827.178,-34
,828.585,-53
,829.986,-34
,831.381,-62
,832.771,-38
,834.155,-75
,835.533,-23
,836.906,-28
,838.272,-15
,839.633,-12
,840.989,-48
,842.339,-12
,843.683,-37
,845.021,-13
,846.354,-45
,847.682,-42
,849.004,-14
,850.32,-21
,851.631,-59
,852.936,-74
,854.236,-33
,855.53,-26
,856.819,-30
,858.102,-2
,859.38,-11
,860.653,-44
,861.92,-36
,863.182,-46
,864.439,-35
,865.69,-30
,866.936,-16
,868.177,-41
,869.412,-36
,870.642,-27
,871.867,-60
,873.087,-62
,874.302,3
,875.512,0
,876.716,-75
,877.916,-12
,879.11,-18
,880.299,-17
,881.483,-36
,882.663,-24
,883.837,-3
,885.006,-43
,886.17,-53
,887.33,-15
,888.484,-62
